年份,学校官网,学校,学院官网,学院,代码,proname_url,专业,总分,政治,英语,数学,408专业基础
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186201.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186199.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186198.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186200.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/hpu/zhuanye/185491.html,Software Engineering,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/hpu/zhuanye/185488.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/hpu/zhuanye/185490.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/hpu/zhuanye/185489.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/hpu/zhuanye/185492.html,Software Engineering,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/hpu/zhuanye/185493.html,Software Engineering,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185321.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185320.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185324.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185323.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185322.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/sdufe/,山东财经大学,http://yz.kaoyan365.cn/school/sdufe/yuanxi/6634/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/sdufe/zhuanye/184720.html,计算机应用技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdufe/,山东财经大学,http://yz.kaoyan365.cn/school/sdufe/yuanxi/6634/,计算机科学与技术College,0812Z1,http://yz.kaoyan365.cn/school/sdufe/zhuanye/184722.html,数字媒体技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdufe/,山东财经大学,http://yz.kaoyan365.cn/school/sdufe/yuanxi/6634/,计算机科学与技术College,0812J1,http://yz.kaoyan365.cn/school/sdufe/zhuanye/184721.html,Financial Studies信息工程,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdufe/,山东财经大学,http://yz.kaoyan365.cn/school/sdufe/yuanxi/6634/,计算机科学与技术College,081202,http://yz.kaoyan365.cn/school/sdufe/zhuanye/184719.html,计算机软件与理论,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ldu/,鲁东大学,http://yz.kaoyan365.cn/school/ldu/yuanxi/6658/,信息与电气工程College,081200,http://yz.kaoyan365.cn/school/ldu/zhuanye/184639.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/ldu/,鲁东大学,http://yz.kaoyan365.cn/school/ldu/yuanxi/6658/,信息与电气工程College,081200,http://yz.kaoyan365.cn/school/ldu/zhuanye/184637.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/ldu/,鲁东大学,http://yz.kaoyan365.cn/school/ldu/yuanxi/6658/,信息与电气工程College,081200,http://yz.kaoyan365.cn/school/ldu/zhuanye/184638.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/sdnu/,山东师范大学,http://yz.kaoyan365.cn/school/sdnu/yuanxi/6770/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdnu/zhuanye/184096.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdnu/,山东师范大学,http://yz.kaoyan365.cn/school/sdnu/yuanxi/6770/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdnu/zhuanye/184095.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdnu/,山东师范大学,http://yz.kaoyan365.cn/school/sdnu/yuanxi/6770/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdnu/zhuanye/184094.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdnu/,山东师范大学,http://yz.kaoyan365.cn/school/sdnu/yuanxi/6770/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdnu/zhuanye/184093.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdau/,山东Agriculture大学,http://yz.kaoyan365.cn/school/sdau/yuanxi/7058/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdau/zhuanye/183188.html,计算机科学与技术,287,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdau/,山东Agriculture大学,http://yz.kaoyan365.cn/school/sdau/yuanxi/7058/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdau/zhuanye/183189.html,计算机科学与技术,287,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdau/,山东Agriculture大学,http://yz.kaoyan365.cn/school/sdau/yuanxi/7058/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdau/zhuanye/183190.html,计算机科学与技术,287,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdut/,山东理工大学,http://yz.kaoyan365.cn/school/sdut/yuanxi/7078/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/sdut/zhuanye/183022.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdut/,山东理工大学,http://yz.kaoyan365.cn/school/sdut/yuanxi/7078/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/sdut/zhuanye/183019.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdut/,山东理工大学,http://yz.kaoyan365.cn/school/sdut/yuanxi/7078/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/sdut/zhuanye/183021.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdut/,山东理工大学,http://yz.kaoyan365.cn/school/sdut/yuanxi/7078/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/sdut/zhuanye/183020.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182934.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182937.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182936.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182932.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182935.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182933.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/sdjzu/,山东Architecture大学,http://yz.kaoyan365.cn/school/sdjzu/yuanxi/7111/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/sdjzu/zhuanye/182865.html,计算机应用技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/xauat/,XianArchitecture科技大学,http://yz.kaoyan365.cn/school/xauat/yuanxi/3098/,信息与控制工程College,081200,http://yz.kaoyan365.cn/school/xauat/zhuanye/182760.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/xauat/,XianArchitecture科技大学,http://yz.kaoyan365.cn/school/xauat/yuanxi/3098/,信息与控制工程College,081200,http://yz.kaoyan365.cn/school/xauat/zhuanye/182759.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/xauat/,XianArchitecture科技大学,http://yz.kaoyan365.cn/school/xauat/yuanxi/3098/,信息与控制工程College,081200,http://yz.kaoyan365.cn/school/xauat/zhuanye/182758.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/qust/,青岛科技大学,http://yz.kaoyan365.cn/school/qust/yuanxi/7165/,信息College,081200,http://yz.kaoyan365.cn/school/qust/zhuanye/182511.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/tju/zhuanye/182211.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/tju/zhuanye/182210.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/tju/zhuanye/182209.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/tju/zhuanye/182208.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/xatu/,Xian工业大学,http://yz.kaoyan365.cn/school/xatu/yuanxi/3133/,计算机科学与工程College,081200,http://yz.kaoyan365.cn/school/xatu/zhuanye/182015.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/xatu/,Xian工业大学,http://yz.kaoyan365.cn/school/xatu/yuanxi/3133/,计算机科学与工程College,081200,http://yz.kaoyan365.cn/school/xatu/zhuanye/182014.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/xatu/,Xian工业大学,http://yz.kaoyan365.cn/school/xatu/yuanxi/3133/,计算机科学与工程College,081200,http://yz.kaoyan365.cn/school/xatu/zhuanye/182013.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/cumtb/,中国矿业大学（北京）,http://yz.kaoyan365.cn/school/cumtb/yuanxi/788/,机电与信息工程College,081200,http://yz.kaoyan365.cn/school/cumtb/zhuanye/181814.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/cumtb/,中国矿业大学（北京）,http://yz.kaoyan365.cn/school/cumtb/yuanxi/788/,机电与信息工程College,081200,http://yz.kaoyan365.cn/school/cumtb/zhuanye/181811.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/cumtb/,中国矿业大学（北京）,http://yz.kaoyan365.cn/school/cumtb/yuanxi/788/,机电与信息工程College,081200,http://yz.kaoyan365.cn/school/cumtb/zhuanye/181813.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/cumtb/,中国矿业大学（北京）,http://yz.kaoyan365.cn/school/cumtb/yuanxi/788/,机电与信息工程College,081200,http://yz.kaoyan365.cn/school/cumtb/zhuanye/181812.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/cumtb/,中国矿业大学（北京）,http://yz.kaoyan365.cn/school/cumtb/yuanxi/788/,机电与信息工程College,081200,http://yz.kaoyan365.cn/school/cumtb/zhuanye/181810.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/cumtb/,中国矿业大学（北京）,http://yz.kaoyan365.cn/school/cumtb/yuanxi/788/,机电与信息工程College,081200,http://yz.kaoyan365.cn/school/cumtb/zhuanye/181809.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/jxufe/,江西财经大学,http://yz.kaoyan365.cn/school/jxufe/yuanxi/7659/,信息管理College,081200,http://yz.kaoyan365.cn/school/jxufe/zhuanye/180851.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxufe/,江西财经大学,http://yz.kaoyan365.cn/school/jxufe/yuanxi/7659/,信息管理College,081200,http://yz.kaoyan365.cn/school/jxufe/zhuanye/180849.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxufe/,江西财经大学,http://yz.kaoyan365.cn/school/jxufe/yuanxi/7659/,信息管理College,081200,http://yz.kaoyan365.cn/school/jxufe/zhuanye/180850.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxnu/,江西师范大学,http://yz.kaoyan365.cn/school/jxnu/yuanxi/7721/,计算机信息工程College,081200,http://yz.kaoyan365.cn/school/jxnu/zhuanye/180579.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxnu/,江西师范大学,http://yz.kaoyan365.cn/school/jxnu/yuanxi/7721/,计算机信息工程College,081200,http://yz.kaoyan365.cn/school/jxnu/zhuanye/180578.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxnu/,江西师范大学,http://yz.kaoyan365.cn/school/jxnu/yuanxi/7721/,计算机信息工程College,081200,http://yz.kaoyan365.cn/school/jxnu/zhuanye/180577.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxtcmi/,江西中医药大学,http://yz.kaoyan365.cn/school/jxtcmi/yuanxi/2039/,计算机College,081200,http://yz.kaoyan365.cn/school/jxtcmi/zhuanye/180236.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxtcmi/,江西中医药大学,http://yz.kaoyan365.cn/school/jxtcmi/yuanxi/2039/,计算机College,081200,http://yz.kaoyan365.cn/school/jxtcmi/zhuanye/180238.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxtcmi/,江西中医药大学,http://yz.kaoyan365.cn/school/jxtcmi/yuanxi/2039/,计算机College,081200,http://yz.kaoyan365.cn/school/jxtcmi/zhuanye/180237.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxau/,江西Agriculture大学,http://yz.kaoyan365.cn/school/jxau/yuanxi/2053/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/jxau/zhuanye/180087.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxau/,江西Agriculture大学,http://yz.kaoyan365.cn/school/jxau/yuanxi/2053/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/jxau/zhuanye/180088.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxau/,江西Agriculture大学,http://yz.kaoyan365.cn/school/jxau/yuanxi/2053/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/jxau/zhuanye/180086.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/jxust/,江西理工大学,http://yz.kaoyan365.cn/school/jxust/yuanxi/2118/,理College,077500,http://yz.kaoyan365.cn/school/jxust/zhuanye/179863.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/jxust/,江西理工大学,http://yz.kaoyan365.cn/school/jxust/yuanxi/2118/,理College,077500,http://yz.kaoyan365.cn/school/jxust/zhuanye/179865.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/jxust/,江西理工大学,http://yz.kaoyan365.cn/school/jxust/yuanxi/2118/,理College,077500,http://yz.kaoyan365.cn/school/jxust/zhuanye/179861.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/jxust/,江西理工大学,http://yz.kaoyan365.cn/school/jxust/yuanxi/2118/,理College,077500,http://yz.kaoyan365.cn/school/jxust/zhuanye/179867.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/jxust/,江西理工大学,http://yz.kaoyan365.cn/school/jxust/yuanxi/2118/,理College,077500,http://yz.kaoyan365.cn/school/jxust/zhuanye/179862.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/jxust/,江西理工大学,http://yz.kaoyan365.cn/school/jxust/yuanxi/2118/,理College,077500,http://yz.kaoyan365.cn/school/jxust/zhuanye/179868.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/jxust/,江西理工大学,http://yz.kaoyan365.cn/school/jxust/yuanxi/2118/,理College,077500,http://yz.kaoyan365.cn/school/jxust/zhuanye/179866.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/jxust/,江西理工大学,http://yz.kaoyan365.cn/school/jxust/yuanxi/2118/,理College,077500,http://yz.kaoyan365.cn/school/jxust/zhuanye/179864.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/nchu/,南昌航空大学,http://yz.kaoyan365.cn/school/nchu/yuanxi/2140/,信息工程College,081200,http://yz.kaoyan365.cn/school/nchu/zhuanye/179606.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/nchu/,南昌航空大学,http://yz.kaoyan365.cn/school/nchu/yuanxi/2140/,信息工程College,081200,http://yz.kaoyan365.cn/school/nchu/zhuanye/179607.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/nchu/,南昌航空大学,http://yz.kaoyan365.cn/school/nchu/yuanxi/2140/,信息工程College,081200,http://yz.kaoyan365.cn/school/nchu/zhuanye/179604.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/nchu/,南昌航空大学,http://yz.kaoyan365.cn/school/nchu/yuanxi/2140/,信息工程College,081200,http://yz.kaoyan365.cn/school/nchu/zhuanye/179605.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ecit/,东华理工大学,http://yz.kaoyan365.cn/school/ecit/yuanxi/2154/,信息工程College,077500,http://yz.kaoyan365.cn/school/ecit/zhuanye/179483.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/ecit/,东华理工大学,http://yz.kaoyan365.cn/school/ecit/yuanxi/2154/,信息工程College,081200,http://yz.kaoyan365.cn/school/ecit/zhuanye/179489.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ecit/,东华理工大学,http://yz.kaoyan365.cn/school/ecit/yuanxi/2154/,信息工程College,081200,http://yz.kaoyan365.cn/school/ecit/zhuanye/179488.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ecit/,东华理工大学,http://yz.kaoyan365.cn/school/ecit/yuanxi/2154/,信息工程College,081200,http://yz.kaoyan365.cn/school/ecit/zhuanye/179487.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ecit/,东华理工大学,http://yz.kaoyan365.cn/school/ecit/yuanxi/2154/,信息工程College,077500,http://yz.kaoyan365.cn/school/ecit/zhuanye/179484.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/ecit/,东华理工大学,http://yz.kaoyan365.cn/school/ecit/yuanxi/2154/,信息工程College,081200,http://yz.kaoyan365.cn/school/ecit/zhuanye/179486.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ecit/,东华理工大学,http://yz.kaoyan365.cn/school/ecit/yuanxi/2154/,信息工程College,077500,http://yz.kaoyan365.cn/school/ecit/zhuanye/179485.html,计算机科学与技术,288,40,40,60,60
2023,http://yz.kaoyan365.cn/school/ecjtu/,华东交通大学,http://yz.kaoyan365.cn/school/ecjtu/yuanxi/2165/,信息工程College,081200,http://yz.kaoyan365.cn/school/ecjtu/zhuanye/179344.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ecjtu/,华东交通大学,http://yz.kaoyan365.cn/school/ecjtu/yuanxi/2165/,信息工程College,081200,http://yz.kaoyan365.cn/school/ecjtu/zhuanye/179343.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ecjtu/,华东交通大学,http://yz.kaoyan365.cn/school/ecjtu/yuanxi/2165/,信息工程College,081200,http://yz.kaoyan365.cn/school/ecjtu/zhuanye/179345.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ecjtu/,华东交通大学,http://yz.kaoyan365.cn/school/ecjtu/yuanxi/2165/,信息工程College,081200,http://yz.kaoyan365.cn/school/ecjtu/zhuanye/179346.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/fafu/,福建农林大学,http://yz.kaoyan365.cn/school/fafu/yuanxi/6895/,计算机与信息College,081200,http://yz.kaoyan365.cn/school/fafu/zhuanye/177703.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/fafu/,福建农林大学,http://yz.kaoyan365.cn/school/fafu/yuanxi/6895/,计算机与信息College,081200,http://yz.kaoyan365.cn/school/fafu/zhuanye/177706.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/fafu/,福建农林大学,http://yz.kaoyan365.cn/school/fafu/yuanxi/6895/,计算机与信息College,081200,http://yz.kaoyan365.cn/school/fafu/zhuanye/177704.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/fafu/,福建农林大学,http://yz.kaoyan365.cn/school/fafu/yuanxi/6895/,计算机与信息College,081200,http://yz.kaoyan365.cn/school/fafu/zhuanye/177705.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hqu/,华侨大学,http://yz.kaoyan365.cn/school/hqu/yuanxi/6574/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/hqu/zhuanye/176978.html,Software Engineering,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hqu/,华侨大学,http://yz.kaoyan365.cn/school/hqu/yuanxi/6574/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/hqu/zhuanye/176977.html,Software Engineering,264,37,37,56,56
