年份,学校官网,学校,学院官网,学院,代码,proname_url,专业,总分,政治,英语,数学,408专业基础,省份,院校层次
2023,http://yz.kaoyan365.cn/school/gdut/,广东科技大学,http://yz.kaoyan365.cn/school/gdut/yuanxi/10942/,计算机学院,081200,http://yz.kaoyan365.cn/school/gdut/zhuanye/210878.html,计算机科学与技术,340,37,37,56,56,广东,985高校
2023,http://yz.kaoyan365.cn/school/gdut/,广东科技大学,http://yz.kaoyan365.cn/school/gdut/yuanxi/10942/,计算机学院,081200,http://yz.kaoyan365.cn/school/gdut/zhuanye/210881.html,计算机科学与技术,340,37,37,56,56,广东,985高校
2023,http://yz.kaoyan365.cn/school/gdut/,广东科技大学,http://yz.kaoyan365.cn/school/gdut/yuanxi/10942/,计算机学院,081200,http://yz.kaoyan365.cn/school/gdut/zhuanye/210877.html,计算机科学与技术,340,37,37,56,56,广东,985高校
2023,http://yz.kaoyan365.cn/school/gdut/,广东科技大学,http://yz.kaoyan365.cn/school/gdut/yuanxi/10942/,计算机学院,081200,http://yz.kaoyan365.cn/school/gdut/zhuanye/210880.html,计算机科学与技术,340,37,37,56,56,广东,985高校
2023,http://yz.kaoyan365.cn/school/gdut/,广东科技大学,http://yz.kaoyan365.cn/school/gdut/yuanxi/10942/,计算机学院,081200,http://yz.kaoyan365.cn/school/gdut/zhuanye/210879.html,计算机科学与技术,340,37,37,56,56,广东,985高校
2023,http://yz.kaoyan365.cn/school/xiyou/,西安邮电大学,http://yz.kaoyan365.cn/school/xiyou/yuanxi/8840/,计算机学院,081200,http://yz.kaoyan365.cn/school/xiyou/zhuanye/210255.html,计算机科学与技术,305,37,37,56,56,陕西,985高校
2023,http://yz.kaoyan365.cn/school/cqut/,重庆理工大学,http://yz.kaoyan365.cn/school/cqut/yuanxi/6905/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqut/zhuanye/210161.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/cqut/,重庆理工大学,http://yz.kaoyan365.cn/school/cqut/yuanxi/6905/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqut/zhuanye/210162.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/cqut/,重庆理工大学,http://yz.kaoyan365.cn/school/cqut/yuanxi/6905/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqut/zhuanye/210163.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/cqut/,重庆理工大学,http://yz.kaoyan365.cn/school/cqut/yuanxi/6905/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqut/zhuanye/210159.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/cqut/,重庆理工大学,http://yz.kaoyan365.cn/school/cqut/yuanxi/6905/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqut/zhuanye/210160.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/nbu/,宁波大学,http://yz.kaoyan365.cn/school/nbu/yuanxi/5896/,信息科学与工程学院,081200,http://yz.kaoyan365.cn/school/nbu/zhuanye/209956.html,计算机科学与技术,264,37,37,56,56,浙江,985高校
2023,http://yz.kaoyan365.cn/school/cugb/,中国地质大学（北京）,http://yz.kaoyan365.cn/school/cugb/yuanxi/818/,信息工程学院,081200,http://yz.kaoyan365.cn/school/cugb/zhuanye/209458.html,计算机科学与技术,280,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/cugb/,中国地质大学（北京）,http://yz.kaoyan365.cn/school/cugb/yuanxi/818/,信息工程学院,081200,http://yz.kaoyan365.cn/school/cugb/zhuanye/209460.html,计算机科学与技术,280,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/cugb/,中国地质大学（北京）,http://yz.kaoyan365.cn/school/cugb/yuanxi/818/,信息工程学院,081200,http://yz.kaoyan365.cn/school/cugb/zhuanye/209459.html,计算机科学与技术,280,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/dlu/,北方工业大学,http://yz.kaoyan365.cn/school/dlu/yuanxi/4691/,信息工程学院,081200,http://yz.kaoyan365.cn/school/dlu/zhuanye/208642.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/dlu/,北方工业大学,http://yz.kaoyan365.cn/school/dlu/yuanxi/4691/,信息工程学院,081200,http://yz.kaoyan365.cn/school/dlu/zhuanye/208643.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/dlu/,北方工业大学,http://yz.kaoyan365.cn/school/dlu/yuanxi/4691/,信息工程学院,081200,http://yz.kaoyan365.cn/school/dlu/zhuanye/208640.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/dlu/,北方工业大学,http://yz.kaoyan365.cn/school/dlu/yuanxi/4691/,信息工程学院,081200,http://yz.kaoyan365.cn/school/dlu/zhuanye/208641.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/dlu/,北方工业大学,http://yz.kaoyan365.cn/school/dlu/yuanxi/4692/,教育部先进设计与智能计算重点实验室,081200,http://yz.kaoyan365.cn/school/dlu/zhuanye/208592.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/dlu/,北方工业大学,http://yz.kaoyan365.cn/school/dlu/yuanxi/4692/,教育部先进设计与智能计算重点实验室,081200,http://yz.kaoyan365.cn/school/dlu/zhuanye/208594.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/dlu/,北方工业大学,http://yz.kaoyan365.cn/school/dlu/yuanxi/4692/,教育部先进设计与智能计算重点实验室,081200,http://yz.kaoyan365.cn/school/dlu/zhuanye/208593.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/dlu/,北方工业大学,http://yz.kaoyan365.cn/school/dlu/yuanxi/4692/,教育部先进设计与智能计算重点实验室,081200,http://yz.kaoyan365.cn/school/dlu/zhuanye/208591.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/bistu/,北京信息科技大学,http://yz.kaoyan365.cn/school/bistu/yuanxi/779/,计算机学院,081200,http://yz.kaoyan365.cn/school/bistu/zhuanye/208553.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/bistu/,北京信息科技大学,http://yz.kaoyan365.cn/school/bistu/yuanxi/779/,计算机学院,081200,http://yz.kaoyan365.cn/school/bistu/zhuanye/208552.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/bistu/,北京信息科技大学,http://yz.kaoyan365.cn/school/bistu/yuanxi/779/,计算机学院,081200,http://yz.kaoyan365.cn/school/bistu/zhuanye/208554.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/bistu/,北京信息科技大学,http://yz.kaoyan365.cn/school/bistu/yuanxi/779/,计算机学院,081200,http://yz.kaoyan365.cn/school/bistu/zhuanye/208551.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/yzu/,扬州大学,http://yz.kaoyan365.cn/school/yzu/yuanxi/4533/,信息工程学院,081200,http://yz.kaoyan365.cn/school/yzu/zhuanye/208360.html,计算机科学与技术,264,37,37,56,56,江苏,211高校
2023,http://yz.kaoyan365.cn/school/yzu/,扬州大学,http://yz.kaoyan365.cn/school/yzu/yuanxi/4533/,信息工程学院,081200,http://yz.kaoyan365.cn/school/yzu/zhuanye/208361.html,计算机科学与技术,264,37,37,56,56,江苏,211高校
2023,http://yz.kaoyan365.cn/school/yzu/,扬州大学,http://yz.kaoyan365.cn/school/yzu/yuanxi/4533/,信息工程学院,081200,http://yz.kaoyan365.cn/school/yzu/zhuanye/208362.html,计算机科学与技术,264,37,37,56,56,江苏,211高校
2023,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3647/,计算机与信息学院,081200,http://yz.kaoyan365.cn/school/hhu/zhuanye/207710.html,计算机科学与技术,315,37,37,56,56,江苏,211高校
2023,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程学院,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/206741.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程学院,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/206743.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程学院,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/206740.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程学院,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/206742.html,计算机科学与技术,264,37,37,56,56,北京,211高校
2023,http://yz.kaoyan365.cn/school/nwnu/,西北师范大学,http://yz.kaoyan365.cn/school/nwnu/yuanxi/8955/,计算机科学与工程学院,077500,http://yz.kaoyan365.cn/school/nwnu/zhuanye/206339.html,计算机科学与技术,308,37,37,56,56,陕西,211高校
2023,http://yz.kaoyan365.cn/school/nwnu/,西北师范大学,http://yz.kaoyan365.cn/school/nwnu/yuanxi/8955/,计算机科学与工程学院,077500,http://yz.kaoyan365.cn/school/nwnu/zhuanye/206337.html,计算机科学与技术,308,37,37,56,56,陕西,211高校
2023,http://yz.kaoyan365.cn/school/nwnu/,西北师范大学,http://yz.kaoyan365.cn/school/nwnu/yuanxi/8955/,计算机科学与工程学院,077500,http://yz.kaoyan365.cn/school/nwnu/zhuanye/206338.html,计算机科学与技术,308,37,37,56,56,陕西,211高校
2023,http://yz.kaoyan365.cn/school/ynu/,云南大学,http://yz.kaoyan365.cn/school/ynu/yuanxi/9711/,信息学院,0810Z1,http://yz.kaoyan365.cn/school/ynu/zhuanye/204828.html,物联网工程,264,37,37,56,56,云南,211高校
2023,http://yz.kaoyan365.cn/school/ynu/,云南大学,http://yz.kaoyan365.cn/school/ynu/yuanxi/9711/,信息学院,0810Z1,http://yz.kaoyan365.cn/school/ynu/zhuanye/204827.html,物联网工程,264,37,37,56,56,云南,211高校
2023,http://yz.kaoyan365.cn/school/ynu/,云南大学,http://yz.kaoyan365.cn/school/ynu/yuanxi/9711/,信息学院,0810Z1,http://yz.kaoyan365.cn/school/ynu/zhuanye/204826.html,物联网工程,264,37,37,56,56,云南,211高校
2023,http://yz.kaoyan365.cn/school/swust/,西南科技大学,http://yz.kaoyan365.cn/school/swust/yuanxi/5691/,计算机科学与技术学院,083500,http://yz.kaoyan365.cn/school/swust/zhuanye/202517.html,软件工程,264,37,37,56,56,四川,211高校
2023,http://yz.kaoyan365.cn/school/swust/,西南科技大学,http://yz.kaoyan365.cn/school/swust/yuanxi/5691/,计算机科学与技术学院,083500,http://yz.kaoyan365.cn/school/swust/zhuanye/202516.html,软件工程,264,37,37,56,56,四川,211高校
2023,http://yz.kaoyan365.cn/school/swust/,西南科技大学,http://yz.kaoyan365.cn/school/swust/yuanxi/5691/,计算机科学与技术学院,081200,http://yz.kaoyan365.cn/school/swust/zhuanye/202513.html,计算机科学与技术,264,37,37,56,56,四川,211高校
2023,http://yz.kaoyan365.cn/school/swust/,西南科技大学,http://yz.kaoyan365.cn/school/swust/yuanxi/5691/,计算机科学与技术学院,081200,http://yz.kaoyan365.cn/school/swust/zhuanye/202514.html,计算机科学与技术,264,37,37,56,56,四川,211高校
2023,http://yz.kaoyan365.cn/school/swust/,西南科技大学,http://yz.kaoyan365.cn/school/swust/yuanxi/5691/,计算机科学与技术学院,083500,http://yz.kaoyan365.cn/school/swust/zhuanye/202515.html,软件工程,264,37,37,56,56,四川,211高校
2023,http://yz.kaoyan365.cn/school/swust/,西南科技大学,http://yz.kaoyan365.cn/school/swust/yuanxi/5691/,计算机科学与技术学院,081200,http://yz.kaoyan365.cn/school/swust/zhuanye/202512.html,计算机科学与技术,264,37,37,56,56,四川,211高校
2023,http://yz.kaoyan365.cn/school/cqjtu/,重庆交通大学,http://yz.kaoyan365.cn/school/cqjtu/yuanxi/7568/,信息科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqjtu/zhuanye/202388.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/cqjtu/,重庆交通大学,http://yz.kaoyan365.cn/school/cqjtu/yuanxi/7568/,信息科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqjtu/zhuanye/202387.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/cqjtu/,重庆交通大学,http://yz.kaoyan365.cn/school/cqjtu/yuanxi/7568/,信息科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqjtu/zhuanye/202389.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/cqjtu/,重庆交通大学,http://yz.kaoyan365.cn/school/cqjtu/yuanxi/7568/,信息科学与工程学院,081200,http://yz.kaoyan365.cn/school/cqjtu/zhuanye/202386.html,计算机科学与技术,264,37,37,56,56,重庆,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5855/,电子科学技术研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202244.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5855/,电子科学技术研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202249.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5855/,电子科学技术研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202245.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5855/,电子科学技术研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202248.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5855/,电子科学技术研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202247.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5855/,电子科学技术研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202243.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5855/,电子科学技术研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202246.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/11764/,基础与前沿研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202211.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/11764/,基础与前沿研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202207.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/11764/,基础与前沿研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202210.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/11764/,基础与前沿研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202209.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/11764/,基础与前沿研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202208.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/11764/,基础与前沿研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202205.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/11764/,基础与前沿研究院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202206.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5851/,数学科学学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202031.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2023,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5851/,数学科学学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202029.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5851/,数学科学学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202030.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5851/,数学科学学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202032.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5851/,数学科学学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202033.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5851/,数学科学学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202028.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5851/,数学科学学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/202034.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5854/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/201691.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5854/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/201689.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5854/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/201690.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5854/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/201685.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5854/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/201687.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5854/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/201686.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/uestc/,电子科技大学,http://yz.kaoyan365.cn/school/uestc/yuanxi/5854/,计算机科学与工程学院,081200,http://yz.kaoyan365.cn/school/uestc/zhuanye/201688.html,计算机科学与技术,264,37,37,56,56,四川,985高校
2024,http://yz.kaoyan365.cn/school/swjtu/,西南交通大学,http://yz.kaoyan365.cn/school/swjtu/yuanxi/5932/,信息科学与技术学院,0810Z1,http://yz.kaoyan365.cn/school/swjtu/zhuanye/201403.html,信息安全,264,37,37,56,56,四川,211高校
2024,http://yz.kaoyan365.cn/school/swjtu/,西南交通大学,http://yz.kaoyan365.cn/school/swjtu/yuanxi/5932/,信息科学与技术学院,0810Z1,http://yz.kaoyan365.cn/school/swjtu/zhuanye/201406.html,信息安全,264,37,37,56,56,四川,211高校
2024,http://yz.kaoyan365.cn/school/swjtu/,西南交通大学,http://yz.kaoyan365.cn/school/swjtu/yuanxi/5932/,信息科学与技术学院,0810Z1,http://yz.kaoyan365.cn/school/swjtu/zhuanye/201405.html,信息安全,264,37,37,56,56,四川,211高校
